ID,Rank,Name,Platform,Year,Genre,Publisher
4246,369,Spyro 2: Ripto's Rage!,PS,1999.0,Platform,Sony Computer Entertainment
12604,370,Left 4 Dead,X360,2008.0,Shooter,Electronic Arts
19977,371,Mario & Sonic at the Olympic Winter Games,DS,2009.0,Sports,Sega
7291,372,Resident Evil 5,X360,2009.0,Action,Capcom
8089,373,Donkey Kong Country 3: Dixie Kong's Double Trouble!,SNES,1996.0,Platform,Nintendo
12063,374,Assassin's Creed: Brotherhood,X360,2010.0,Action,Ubisoft
19704,375,Kung Fu,NES,1985.0,Action,Nintendo
4604,376,Batman: Arkham Asylum,X360,2009.0,Action,Eidos Interactive
9380,377,Clubhouse Games,DS,2006.0,Misc,Nintendo
4491,378,FIFA Soccer 2004,PS2,,Sports,Electronic Arts
18501,379,Star Wars Battlefront (2015),XOne,2015.0,Shooter,Electronic Arts
5187,380,Battlefield: Bad Company 2,X360,2010.0,Shooter,Electronic Arts
17827,381,Guitar Hero: On Tour,DS,2008.0,Misc,Activision
19350,382,Assassin's Creed: Unity,XOne,2014.0,Action,Ubisoft
11291,383,Far Cry 3,PS3,2012.0,Shooter,Ubisoft
15534,384,Monster Hunter 4,3DS,2013.0,Role-Playing,Capcom
12563,385,Borderlands,X360,2009.0,Shooter,Take-Two Interactive
4556,386,Tekken 4,PS2,2002.0,Fighting,Namco Bandai Games
3501,387,Battlefield 4,PS4,2013.0,Shooter,Electronic Arts
12795,388,LittleBigPlanet 2,PS3,2011.0,Platform,Sony Computer Entertainment
4142,389,Grand Theft Auto 2,PS,1998.0,Action,Take-Two Interactive
9568,390,Final Fantasy III,SNES,1994.0,Role-Playing,SquareSoft
14013,391,Spider-Man 2,PS2,2004.0,Action,Activision
2897,392,F-1 Race,GB,1990.0,Racing,Nintendo
13442,393,FIFA Soccer 2003,PS2,2002.0,Sports,Electronic Arts
19399,394,Crash Bash,PS,2000.0,Misc,Sony Computer Entertainment
18581,395,LEGO Batman: The Videogame,X360,2008.0,Action,Warner Bros. Interactive Entertainment
19051,396,Metal Gear Solid V: The Phantom Pain,PS4,2015.0,Action,Konami Digital Entertainment
17419,397,The Legend of Zelda: Spirit Tracks,DS,2009.0,Action,Nintendo
1641,398,WWF War Zone,PS,1998.0,Fighting,Acclaim Entertainment
2402,399,The Legend of Zelda: Majora's Mask,N64,2000.0,Action,Nintendo
13845,400,Professor Layton and the Unwound Future,DS,2008.0,Puzzle,Nintendo
8899,401,Rugrats: Search For Reptar,PS,1998.0,Adventure,THQ
9891,402,Assassin's Creed IV: Black Flag,X360,2013.0,Action,Ubisoft
5060,403,English Training: Have Fun Improving Your Skills!,DS,2006.0,Misc,Nintendo
13018,404,James Bond 007: Nightfire,PS2,2002.0,Shooter,Electronic Arts
6159,405,Ratchet & Clank,PS2,2002.0,Platform,Sony Computer Entertainment
18342,406,Mario Party 9,Wii,2012.0,Misc,Nintendo
7728,407,Star Wars Episode III: Revenge of the Sith,PS2,2005.0,Action,LucasArts
13716,408,Max Payne,PS2,2001.0,Shooter,Take-Two Interactive
13085,409,The Lord of the Rings: The Return of the King,PS2,2003.0,Action,Electronic Arts
19790,410,Assassin's Creed Syndicate,PS4,2015.0,Action,Ubisoft
19944,411,Destiny,XOne,2014.0,Shooter,Activision
2523,412,True Crime: Streets of LA,PS2,2003.0,Action,Activision
2557,413,Wii Music,Wii,2008.0,Misc,Nintendo
15264,414,Gran Turismo (PSP),PSP,2009.0,Racing,Sony Computer Entertainment
7064,415,Monster Hunter X,3DS,2015.0,Action,Capcom
12392,416,Tekken,PS,1995.0,Fighting,Sony Computer Entertainment
4544,417,FIFA 16,XOne,2015.0,Sports,Electronic Arts
13557,418,L.A. Noire,PS3,2011.0,Adventure,Take-Two Interactive
1811,419,Madden NFL 16,PS4,2015.0,Sports,Electronic Arts
588,420,Yokai Watch 2 Ganso/Honke,3DS,2014.0,Role-Playing,Nintendo
807,421,007: Tomorrow Never Dies,PS,1999.0,Shooter,Electronic Arts
11972,422,Baseball,NES,1983.0,Sports,Nintendo
157,423,Killer Instinct,SNES,1995.0,Fighting,Nintendo
3159,424,WWF SmackDown! 2: Know Your Role,PS,2000.0,Fighting,THQ
18365,425,Crisis Core: Final Fantasy VII,PSP,2007.0,Role-Playing,Square Enix
11710,426,God of War: Chains of Olympus,PSP,2008.0,Action,Sony Computer Entertainment
4299,427,Dragon Quest VI: Maboroshi no Daichi,SNES,1995.0,Role-Playing,Enix Corporation
3252,428,Dance Central,X360,2010.0,Misc,MTV Games
9566,429,Enter the Matrix,PS2,2003.0,Action,Atari
9346,430,Super Mario Maker,WiiU,2015.0,Platform,Nintendo
10557,431,Fallout: New Vegas,PS3,2010.0,Role-Playing,Bethesda Softworks
11395,432,LEGO Batman: The Videogame,Wii,,Action,Warner Bros. Interactive Entertainment
1959,433,Rhythm Heaven,DS,2008.0,Misc,Nintendo
12749,434,Ace Combat 04: Shattered Skies,PS2,2001.0,Simulation,Sony Computer Entertainment Europe
6525,435,Club Penguin: Elite Penguin Force,DS,2008.0,Adventure,Disney Interactive Studios
10269,436,Animal Crossing,GC,2001.0,Simulation,Nintendo
7539,437,LEGO Batman: The Videogame,DS,2008.0,Action,Warner Bros. Interactive Entertainment
6096,438,Sonic Rush,DS,2005.0,Platform,Sega
12151,439,Resident Evil 6,PS3,2012.0,Shooter,Capcom
15898,440,Halo: The Master Chief Collection,XOne,2014.0,Shooter,Microsoft Game Studios
13232,441,FIFA Soccer 08,PS2,2007.0,Sports,Electronic Arts
18570,442,Spider-Man,PS,2000.0,Action,Activision
7067,443,Need for Speed III: Hot Pursuit,PS,1998.0,Racing,Electronic Arts
5450,444,Star Wars Episode I Racer,N64,1999.0,Racing,Nintendo
6520,445,Personal Trainer: Cooking,DS,2006.0,Misc,Nintendo
12534,446,The Elder Scrolls IV: Oblivion,PS3,2007.0,Role-Playing,Ubisoft
19141,447,Dragon Warrior IV,NES,1990.0,Role-Playing,Enix Corporation
3516,448,Heavy Rain,PS3,2010.0,Adventure,Sony Computer Entertainment
18222,449,Mass Effect 2,X360,2010.0,Role-Playing,Electronic Arts
4104,450,FIFA 15,X360,2014.0,Sports,Electronic Arts
5674,451,Dragon Ball Z: Budokai,PS2,2002.0,Fighting,Atari
11892,452,Madden NFL 2002,PS2,2001.0,Sports,Electronic Arts
2816,453,World Class Track Meet,NES,1986.0,Sports,Namco Bandai Games
17599,454,Borderlands 2,X360,2012.0,Shooter,Take-Two Interactive
19204,455,The Legend of Zelda: A Link Between Worlds,3DS,2013.0,Action,Nintendo
8934,456,Donkey Kong,GB,1994.0,Platform,Nintendo
5500,457,The Sims: Vacation,PC,2002.0,Simulation,Electronic Arts
3312,458,Mass Effect 3,X360,2012.0,Role-Playing,Electronic Arts
12028,459,Kung Fu Panda,X360,2008.0,Action,Activision
19315,460,Far Cry 3,X360,2012.0,Shooter,Ubisoft
8448,461,Epic Mickey,Wii,2010.0,Platform,Disney Interactive Studios
15219,462,Saints Row 2,X360,2008.0,Action,THQ
6125,463,Rayman,PS,1995.0,Platform,Ubisoft
1329,464,Killzone 2,PS3,2009.0,Shooter,Sony Computer Entertainment
11939,465,Tom Clancy's Splinter Cell,XB,2002.0,Action,Ubisoft
5599,466,Mike Tyson's Punch-Out!!,NES,1987.0,Fighting,Nintendo
15765,467,WWE SmackDown! Shut Your Mouth,PS2,2002.0,Sports,THQ
6681,468,Gears of War: Ultimate Edition,XOne,2015.0,Shooter,Microsoft Game Studios
17925,469,NBA 2K13,X360,2012.0,Sports,Take-Two Interactive
5421,470,Dragon Ball Z: Budokai Tenkaichi 3,PS2,2007.0,Fighting,Atari
4842,471,wwe Smackdown vs. Raw 2006,PS2,,Fighting,
15569,472,Middle-Earth: Shadow of Mordor,PS4,2014.0,Action,Warner Bros. Interactive Entertainment
5541,473,Star Fox,SNES,1993.0,Shooter,Nintendo
16000,474,The Sims: Livin Large,PC,2000.0,Misc,Electronic Arts
11472,475,World Soccer Winning Eleven 6 International,PS2,2002.0,Sports,Konami Digital Entertainment
14863,476,Devil May Cry,PS2,2001.0,Action,Capcom
8594,477,Animal Crossing: Happy Home Designer,3DS,2015.0,Simulation,Nintendo
3120,478,Battlefield: Bad Company 2,PS3,2010.0,Shooter,Electronic Arts
2080,479,The Sims 4,PC,2014.0,Simulation,Electronic Arts
13147,480,Star Wars: The Old Republic,PC,2011.0,Role-Playing,Electronic Arts
7276,481,Sonic Heroes,PS2,2003.0,Platform,Sega
7854,482,Kirby Super Star Ultra,DS,2008.0,Platform,Nintendo
10619,483,Hitman 2: Silent Assassin,PS2,2002.0,Action,Eidos Interactive
2947,484,Street Fighter IV,X360,2009.0,Fighting,Capcom
7725,485,Wave Race 64,N64,1996.0,Racing,Nintendo
16908,486,SOCOM II: U.S. Navy SEALs,PS2,2003.0,Shooter,Sony Computer Entertainment
9512,487,WWE SmackDown! vs. RAW 2006,PS2,2005.0,Fighting,THQ
19384,488,inFAMOUS,PS3,2009.0,Action,Sony Computer Entertainment
17819,489,Pac-Man Collection,GBA,2001.0,Puzzle,Atari
7703,490,Mass Effect,X360,2007.0,Role-Playing,Microsoft Game Studios
12821,491,WarioWare: Smooth Moves,Wii,2006.0,Puzzle,Nintendo
6998,492,Cooking Mama: Cook Off,Wii,2007.0,Simulation,505 Games
11460,493,Super Mario World 2: Yoshi's Island,GBA,2002.0,Platform,Nintendo
13961,494,FIFA 14,PS4,2013.0,Sports,Electronic Arts
10850,495,Titanfall,XOne,2014.0,Shooter,Electronic Arts
17606,496,Sonic Mega Collection Plus,PS2,2004.0,Misc,Sega
13804,497,Sega Superstars Tennis,X360,2008.0,Sports,Sega
4791,498,World Soccer Winning Eleven 7 International,PS2,2003.0,Sports,Konami Digital Entertainment
7285,499,Need for Speed: Most Wanted,PS3,2012.0,Racing,Electronic Arts
1761,500,Hot Shots Golf 3,PS2,2001.0,Sports,Sony Computer Entertainment
15645,501,Call of Duty: Finest Hour,PS2,2004.0,Shooter,Activision
15282,502,Zumba Fitness 2,Wii,2011.0,Sports,Majesco Entertainment
1106,503,Syphon Filter,PS,1999.0,Shooter,Sony Computer Entertainment
9317,504,Imagine: Babyz,DS,2007.0,Simulation,Ubisoft
16015,505,Colin McRae Rally,PS,1998.0,Racing,Codemasters
8177,506,Call of Duty: Ghosts,XOne,2013.0,Shooter,Activision
15270,507,Madden NFL 13,X360,2012.0,Sports,Electronic Arts
19918,508,The Elder Scrolls III: Morrowind,XB,2002.0,Role-Playing,Ubisoft
10097,509,Mortal Kombat,PS3,2011.0,Fighting,Warner Bros. Interactive Entertainment
11459,510,F-Zero,SNES,1990.0,Racing,Nintendo
19542,511,Yoshi's Story,N64,1997.0,Platform,Nintendo
1437,512,Command & Conquer: Red Alert,PC,1996.0,Strategy,Virgin Interactive
4154,513,Skylanders: Spyro's Adventure,Wii,2011.0,Action,Activision
1695,514,FIFA 16,PS3,2015.0,Sports,Electronic Arts
1629,515,Assassin's Creed: Brotherhood,PS3,2010.0,Action,Ubisoft
11712,516,BioShock,X360,2007.0,Shooter,Take-Two Interactive
16020,517,Madden NFL 10,X360,2009.0,Sports,Electronic Arts
6500,518,Medal of Honor,PS3,2010.0,Shooter,Electronic Arts
9573,519,WWE SmackDown! vs. Raw,PS2,2002.0,Fighting,THQ
5664,520,Metroid Prime,GC,2002.0,Shooter,Nintendo
8070,521,Finding Nemo,GBA,2003.0,Action,THQ
10615,522,Myst,PC,1994.0,Adventure,Red Orb
5440,523,Need for Speed: Hot Pursuit,PS3,2010.0,Racing,Electronic Arts
15493,524,Imagine: Fashion Designer,DS,2007.0,Simulation,Ubisoft
14550,525,WWE SmackDown! Here Comes the Pain,PS2,2003.0,Fighting,THQ
16242,526,Star Wars: The Force Unleashed,X360,2008.0,Action,LucasArts
18854,527,Yoshi's Island DS,DS,2006.0,Platform,Nintendo
18075,528,Hot Shots Golf,PS,1997.0,Sports,Sony Computer Entertainment
4931,529,Killzone 3,PS3,2011.0,Shooter,Sony Computer Entertainment
19746,530,A Bug's Life,PS,1998.0,Platform,Sony Computer Entertainment
8724,531,WWF SmackDown! Just Bring It,PS2,2001.0,Fighting,THQ
13145,532,Dragon Quest V: Tenkuu no Hanayome,SNES,1992.0,Role-Playing,Enix Corporation
5289,533,Mortal Kombat Trilogy,PS,1996.0,Fighting,GT Interactive
11516,534,Battlefield 3,PC,2011.0,Shooter,Electronic Arts
3655,535,NBA Street,PS2,2001.0,Sports,Electronic Arts
2377,536,Professor Layton and the Last Specter,DS,2009.0,Puzzle,Nintendo
1186,537,Monster Hunter Tri,3DS,2011.0,Role-Playing,Nintendo
8815,538,Jak II,PS2,2003.0,Platform,Sony Computer Entertainment
14097,539,inFAMOUS: Second Son,PS4,2014.0,Action,Sony Computer Entertainment
4895,540,Ratchet & Clank: Going Commando,PS2,2003.0,Platform,Sony Computer Entertainment
17472,541,Tekken 6,PS3,2009.0,Fighting,Namco Bandai Games
6441,542,The Sims,PS2,2003.0,Simulation,Electronic Arts
11862,543,Sonic and the Secret Rings,Wii,2007.0,Platform,Sega
16399,544,Saints Row: The Third,X360,2011.0,Action,THQ
16097,545,Missile Command,2600,1980.0,Shooter,Atari
8107,546,Mario Paint,SNES,1992.0,Misc,Nintendo
17828,547,Assassin's Creed IV: Black Flag,PS4,2013.0,Action,Ubisoft
14079,548,Pokémon Stadium 2,N64,2000.0,Strategy,Nintendo
4223,549,Metroid,NES,1986.0,Action,Nintendo
5171,550,L.A. Noire,X360,2011.0,Adventure,Take-Two Interactive
7122,551,Call of Duty 3,X360,2006.0,Shooter,Activision
15124,552,The Legend of Zelda: A Link to the Past,GBA,2002.0,Action,Nintendo
3785,553,Onimusha: Warlords,PS2,2001.0,Action,Virgin Interactive
7314,554,Mortal Kombat X,PS4,2015.0,Fighting,Warner Bros. Interactive Entertainment
14242,555,Mario Party,N64,1998.0,Misc,Nintendo
12493,556,Madden NFL 12,X360,2011.0,Sports,Electronic Arts
14026,557,LEGO Star Wars II: The Original Trilogy,PS2,2006.0,Action,LucasArts
4238,558,Madden NFL 11,X360,2010.0,Sports,Electronic Arts
16790,559,Mario vs. Donkey Kong: Mini-Land Mayhem!,DS,2010.0,Puzzle,Nintendo
19653,560,Skate 3,X360,2010.0,Sports,Electronic Arts
4549,561,Burnout 3: Takedown,PS2,2004.0,Racing,Electronic Arts
4766,562,Yokai Watch 2 Shinuchi,3DS,2014.0,Role-Playing,Level 5
4529,563,Need for Speed: Shift,PS3,2009.0,Racing,Electronic Arts
2084,564,Final Fantasy XIII-2,PS3,2011.0,Role-Playing,Square Enix
2051,565,Mortal Kombat,GEN,1992.0,Fighting,Arena Entertainment
14183,566,Call Of Duty 2: Big Red One,PS2,2005.0,Shooter,Activision
10147,567,Guitar Hero: World Tour,X360,2008.0,Misc,Activision
19249,568,Medal of Honor,PS,1998.0,Shooter,Electronic Arts
6850,569,Fable,XB,2004.0,Role-Playing,Microsoft Game Studios
12344,570,Hannah Montana,DS,2006.0,Action,Disney Interactive Studios
15660,571,Tom Clancy's Splinter Cell,PS2,2003.0,Action,Ubisoft
7383,572,Skylanders Giants,Wii,2012.0,Action,Activision
18143,573,Medal of Honor Heroes,PSP,2006.0,Shooter,Electronic Arts
12893,574,Super Mario Bros.: The Lost Levels,NES,1986.0,Platform,Nintendo
15367,575,Star Wars: Shadows of the Empire,N64,1996.0,Action,Nintendo
897,576,LEGO Star Wars: The Complete Saga,X360,2007.0,Action,LucasArts
7052,577,Midnight Club: Street Racing,PS2,2000.0,Racing,Take-Two Interactive
15866,578,Pac-Man: Adventures in Time,PSP,2006.0,Fighting,Sony Computer Entertainment
18647,579,Halo Wars,X360,2009.0,Strategy,Microsoft Game Studios
1436,580,God of War Collection,PS3,2009.0,Action,Sony Computer Entertainment
3713,581,ESPN NFL 2K5,PS2,2004.0,Sports,Sega
1292,582,Mario Strikers Charged,Wii,2007.0,Sports,Nintendo
12355,583,Medal of Honor,X360,2010.0,Shooter,Electronic Arts
2173,584,FIFA Soccer 10,X360,2009.0,Sports,Electronic Arts
8357,585,NBA 2K12,X360,2011.0,Sports,Take-Two Interactive
6938,586,Style Savvy,DS,2008.0,Simulation,Nintendo
733,587,Harry Potter and the Chamber of Secrets,PS2,2002.0,Action,Electronic Arts
3737,588,Super Mario All-Stars: Limited Edition,Wii,2010.0,Platform,Nintendo
19839,589,Streets of Rage,GEN,1990.0,Action,Sega
11297,590,FIFA Soccer 09,PS3,2008.0,Sports,Electronic Arts
4235,591,Ratchet & Clank Future: Tools of Destruction,PS3,2007.0,Platform,Sony Computer Entertainment
7306,592,NBA Live 2005,PS2,2004.0,Sports,Electronic Arts
9219,593,LittleBigPlanet,PSP,2009.0,Platform,Sony Computer Entertainment
8738,594,Killzone: Shadow Fall,PS4,2013.0,Shooter,Sony Computer Entertainment
7316,595,Ghostbusters: The Video Game (DS Version),X360,2009.0,Action,Take-Two Interactive
5123,596,Monster Hunter Freedom 2,PSP,2007.0,Role-Playing,Capcom
15972,597,WWE SmackDown vs. RAW 2007,PS2,2006.0,Fighting,THQ
15862,598,Ratchet & Clank: Up Your Arsenal,PS2,2004.0,Platform,Sony Computer Entertainment
15924,599,Art Academy,DS,2010.0,Misc,Nintendo
14469,600,Dragon Age: Origins,X360,2009.0,Role-Playing,Electronic Arts
14100,601,Madden NFL 08,PS2,2007.0,Sports,Electronic Arts
10350,602,Sonic Adventure 2 Battle,GC,2001.0,Platform,Sega
15274,603,Dragon Warrior II,NES,1987.0,Role-Playing,Enix Corporation
9314,604,Madden NFL 13,PS3,2012.0,Sports,Electronic Arts
742,605,Pokémon Colosseum,GC,2003.0,Role-Playing,Nintendo
7245,606,Deca Sports,Wii,2008.0,Sports,Konami Digital Entertainment
10486,607,Madden NFL 09,X360,2008.0,Sports,Electronic Arts
5864,608,Space Invaders,2600,,Shooter,Atari
7597,609,Crazy Taxi,PS2,2001.0,Racing,Acclaim Entertainment
19274,610,Perfect Dark,N64,2000.0,Action,Nintendo
10730,611,Game Party,Wii,2007.0,Misc,Midway Games
12363,612,Dragon Warrior,NES,1986.0,Role-Playing,Capcom
6214,613,Tomb Raider (2013),PS3,2013.0,Action,Square Enix
11649,614,Marvel: Ultimate Alliance,X360,2006.0,Role-Playing,Activision
19005,615,PES 2009: Pro Evolution Soccer,PS2,2008.0,Sports,Konami Digital Entertainment
9041,616,Mario Party 2,N64,1999.0,Misc,Nintendo
1405,617,Saints Row: The Third,PS3,2011.0,Action,THQ
4957,618,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,XB,2003.0,Action,Take-Two Interactive
9563,619,LEGO Harry Potter: Years 1-4,Wii,2010.0,Action,Warner Bros. Interactive Entertainment
13863,620,Mortal Kombat: Deadly Alliance,PS2,2002.0,Fighting,Midway Games
15467,621,Resistance 2,PS3,2008.0,Shooter,Sony Computer Entertainment
14683,622,Pure,X360,2008.0,Racing,Disney Interactive Studios
5185,623,Tomb Raider: The Last Revelation,PS,1998.0,Action,Eidos Interactive
9069,624,NBA 2K13,PS3,2012.0,Sports,Take-Two Interactive
4049,625,Rock Band,X360,,Misc,Electronic Arts
19554,626,NBA 2K14,X360,2013.0,Sports,Take-Two Interactive
13578,627,Mario Party 4,GC,2002.0,Misc,Nintendo
57,628,uDraw Studio,Wii,2010.0,Misc,THQ
13662,629,Midnight Club: Los Angeles,PS3,2008.0,Racing,Take-Two Interactive
12275,630,Final Fantasy V,SNES,1992.0,Role-Playing,SquareSoft
9136,631,Final Fantasy Tactics,PS,1997.0,Role-Playing,SquareSoft
4413,632,Twisted Metal 2,PS,1996.0,Racing,Sony Computer Entertainment
19657,633,Halo: Combat Evolved Anniversary,X360,2011.0,Shooter,Microsoft Game Studios
9146,634,Need for Speed Carbon: Own the City,PSP,2006.0,Racing,Electronic Arts
10907,635,The Sims: Bustin' Out,PS2,2003.0,Simulation,Electronic Arts
274,636,Riven: The Sequel to Myst,PC,1997.0,Adventure,Red Orb
19340,637,Tom Clancy's Rainbow Six: Vegas 2,X360,2008.0,Shooter,Ubisoft
12523,638,Sonic Adventure,DC,1998.0,Platform,Sega
15813,639,Ice Hockey,NES,1988.0,Sports,Nintendo
9909,640,pro evolution soccer 2011,PS3,2010.0,Sports,Konami Digital Entertainment
13259,641,Dragon Ball Z: Budokai 2,PS2,2003.0,Fighting,Atari
12970,642,ATV Offroad Fury,PS2,2001.0,Racing,Sony Computer Entertainment
15733,643,Dino Crisis,PS,1998.0,Action,Capcom
7420,644,Minecraft,XOne,2014.0,Misc,Microsoft Game Studios
3407,645,Need for Speed: ProStreet,PS2,2007.0,Racing,Electronic Arts
13298,646,Madden NFL 16,XOne,2015.0,Sports,Electronic Arts
11219,647,Tetris Plus,PS,1996.0,Puzzle,JVC
1245,648,Pro Wrestling,NES,1987.0,Fighting,Nintendo
2336,649,Theme Hospital,PC,1997.0,Strategy,Electronic Arts
8684,650,Frogger's Adventures: Temple of the Frog,GBA,,Adventure,Konami Digital Entertainment
6932,651,Need for Speed (2015),PS4,2015.0,Racing,Electronic Arts
10304,652,Zumba Fitness,X360,2010.0,Sports,505 Games
16289,653,LEGO Indiana Jones: The Original Adventures,Wii,,Action,LucasArts
11178,655,Monopoly,PC,1994.0,Misc,Hasbro Interactive
7433,656,Batman: Arkham Origins,PS3,2013.0,Action,Warner Bros. Interactive Entertainment
14552,657,Dead Island,X360,2011.0,Action,Deep Silver
2410,658,Guitar Hero,PS2,2005.0,Misc,RedOctane
8288,659,LEGO Star Wars: The Complete Saga,PS3,2007.0,Action,LucasArts
10875,660,Kinect: Disneyland Adventures,X360,2011.0,Misc,Microsoft Game Studios
15501,661,WCW/nWo Revenge,N64,1998.0,Fighting,THQ
10780,662,Bloodborne,PS4,2015.0,Action,Sony Computer Entertainment
6148,663,NBA 2K15,PS4,2014.0,Sports,Take-Two Interactive
10865,664,Madden NFL 11,PS3,2010.0,Sports,Electronic Arts
6213,665,Yu-Gi-Oh! The Duelists of the Roses,PS2,2001.0,Misc,Konami Digital Entertainment
15778,666,Madden NFL 08,X360,2007.0,Sports,Electronic Arts
7187,667,Half-Life 2,PC,2004.0,Shooter,Vivendi Games
8270,668,The Incredibles,PS2,2004.0,Action,THQ
16580,669,Tony Hawk's Underground 2,PS2,2004.0,Sports,Activision
4916,670,Madden NFL 10,PS3,2009.0,Sports,Electronic Arts
4215,671,Kinect Sports: Season Two,X360,2011.0,Sports,Microsoft Game Studios
2657,672,Kirby's Dream Land 2,GB,1995.0,Platform,Nintendo
10494,673,LEGO Harry Potter: Years 1-4,DS,2010.0,Action,Warner Bros. Interactive Entertainment
15209,674,Donkey Kong Land II,GB,1996.0,Platform,Nintendo
8506,675,Dragon Warrior Monsters,GB,1998.0,Role-Playing,Eidos Interactive
7283,676,Midnight Club: Los Angeles,X360,2008.0,Racing,Take-Two Interactive
4600,677,Skylanders SWAP Force,Wii,2013.0,Platform,Activision
3306,678,WWE SmackDown vs Raw 2008,PS2,2007.0,Fighting,THQ
17049,679,My Fitness Coach,Wii,2008.0,Sports,Ubisoft
5810,680,Resident Evil - Code: Veronica X,PS2,2001.0,Action,Capcom
11041,681,The Sims 3,X360,2010.0,Simulation,Electronic Arts
17616,682,The Legend of Zelda: Majora's Mask 3D,3DS,2015.0,Action,Nintendo
8291,683,NBA 2K16,XOne,2015.0,Sports,Take-Two Interactive
2419,684,Just Dance Kids,Wii,2010.0,Misc,Ubisoft
16536,685,Mario Tennis,N64,2000.0,Sports,Nintendo
19177,686,Grand Theft Auto,PS,1997.0,Action,Take-Two Interactive
5888,687,James Bond 007: Everything or Nothing,PS2,2004.0,Shooter,Electronic Arts
11999,688,WarioWare Touched!,DS,2004.0,Puzzle,Nintendo
13278,689,Need For Speed: High Stakes,PS,1999.0,Racing,Electronic Arts
2967,690,Chrono Trigger,SNES,1995.0,Role-Playing,SquareSoft
15629,691,Cool Boarders 3,PS,1998.0,Sports,989 Studios
2001,692,LEGO Marvel Super Heroes,X360,2013.0,Action,Warner Bros. Interactive Entertainment
9949,693,Guild Wars 2,PC,2012.0,Action,NCSoft
14174,694,Pokemon Ranger: Shadows of Almia,DS,2008.0,Role-Playing,Nintendo
1969,695,Dead Island,PS3,2011.0,Action,Deep Silver
